DATE,GAME_ID,TEAM_A,TEAM_A_ID,TEAM_A_SCORE,TEAM_B,TEAM_B_ID,TEAM_B_SCORE,TEAM_A_POINTS,TEAM_B_POINTS
14/03/2021,22000600,TOR,26,73.80696635550319,CHI,11,73.89649615338385,95,118
14/03/2021,22000601,LAC,21,77.63737654160774,NOP,10,64.01541799635001,115,135
15/03/2021,22000602,SAC,13,79.2718914478331,CHA,17,72.33178577833694,116,122
15/03/2021,22000603,MIL,6,73.42037428265223,WAS,4,72.563368779047,133,122
15/03/2021,22000428,SAS,20,73.60057038007066,DET,23,73.04395749103556,109,99
15/03/2021,22000604,NYK,8,66.01210684639145,BKN,16,74.28787448526155,112,117
15/03/2021,22000605,LAC,21,77.63737654160774,DAL,5,69.96559522091194,109,99
15/03/2021,22000606,IND,22,74.11715550732261,DEN,3,66.69289636052375,106,121
15/03/2021,22000607,MEM,24,76.88531242671819,PHX,7,73.10777751310908,99,122
15/03/2021,22000608,LAL,27,82.80526052679225,GSW,1,85.10087095120355,128,97
16/03/2021,22000609,UTA,18,75.41477963510411,BOS,9,80.30305223970615,117,109
16/03/2021,22000610,CLE,14,74.99837008852089,MIA,25,79.33189962393347,98,113
16/03/2021,22000611,NYK,8,66.01210684639145,PHI,15,71.08515443175374,96,99
16/03/2021,22000612,OKC,29,68.15407604998519,CHI,11,73.89649615338385,102,123
16/03/2021,22000613,ATL,12,74.17567747459759,HOU,28,67.11216297865707,119,107
16/03/2021,22000614,NOP,10,64.01541799635001,POR,2,77.22528492784927,124,125
16/03/2021,22000615,MIN,19,73.8313778938815,LAL,27,82.80526052679225,121,137
17/03/2021,22000616,TOR,26,73.80696635550319,DET,23,73.04395749103556,112,116
17/03/2021,22000617,BKN,16,74.28787448526155,IND,22,74.11715550732261,124,115
17/03/2021,22000618,MIL,6,73.42037428265223,PHI,15,71.08515443175374,109,105
17/03/2021,22000619,SAC,13,79.2718914478331,WAS,4,72.563368779047,121,119
17/03/2021,22000620,BOS,9,80.30305223970615,CLE,14,74.99837008852089,110,117
17/03/2021,22000621,SAS,20,73.60057038007066,CHI,11,73.89649615338385,106,99
17/03/2021,22000622,GSW,1,85.10087095120355,HOU,28,67.11216297865707,108,94
17/03/2021,22000623,MIA,25,79.33189962393347,MEM,24,76.88531242671819,85,89
17/03/2021,22000624,CHA,17,72.33178577833694,DEN,3,66.69289636052375,104,129
17/03/2021,22000625,LAC,21,77.63737654160774,DAL,5,69.96559522091194,89,105
18/03/2021,22000166,UTA,18,75.41477963510411,WAS,4,72.563368779047,122,131
18/03/2021,22000626,OKC,29,68.15407604998519,ATL,12,74.17567747459759,93,116
18/03/2021,22000627,ORL,30,67.97746133386337,NYK,8,66.01210684639145,93,94
18/03/2021,22000628,MIN,19,73.8313778938815,PHX,7,73.10777751310908,123,119
18/03/2021,22000629,NOP,10,64.01541799635001,POR,2,77.22528492784927,93,101
18/03/2021,22000630,CHA,17,72.33178577833694,LAL,27,82.80526052679225,105,116
19/03/2021,22000435,SAS,20,73.60057038007066,CLE,14,74.99837008852089,116,110
19/03/2021,22000631,SAC,13,79.2718914478331,BOS,9,80.30305223970615,107,96
19/03/2021,22000632,IND,22,74.11715550732261,MIA,25,79.33189962393347,137,110
19/03/2021,22000633,BKN,16,74.28787448526155,ORL,30,67.97746133386337,113,121
19/03/2021,22000634,UTA,18,75.41477963510411,TOR,26,73.80696635550319,115,112
19/03/2021,22000635,DET,23,73.04395749103556,HOU,28,67.11216297865707,113,100
19/03/2021,22000636,GSW,1,85.10087095120355,MEM,24,76.88531242671819,116,103
19/03/2021,22000637,CHI,11,73.89649615338385,DEN,3,66.69289636052375,127,131
19/03/2021,22000638,MIN,19,73.8313778938815,PHX,7,73.10777751310908,101,113
19/03/2021,22000639,DAL,5,69.96559522091194,POR,2,77.22528492784927,119,125
20/03/2021,22000640,ATL,12,74.17567747459759,LAL,27,82.80526052679225,99,94
20/03/2021,22000641,SAC,13,79.2718914478331,PHI,15,71.08515443175374,105,129
20/03/2021,22000642,GSW,1,85.10087095120355,MEM,24,76.88531242671819,103,111
20/03/2021,22000643,SAS,20,73.60057038007066,MIL,6,73.42037428265223,113,120
20/03/2021,22000644,CHA,17,72.33178577833694,LAC,21,77.63737654160774,98,125
21/03/2021,22000645,IND,22,74.11715550732261,MIA,25,79.33189962393347,109,106
21/03/2021,22000016,OKC,29,68.15407604998519,HOU,28,67.11216297865707,114,112
21/03/2021,22000646,NOP,10,64.01541799635001,DEN,3,66.69289636052375,113,108
21/03/2021,22000167,ORL,30,67.97746133386337,BOS,9,80.30305223970615,96,112
21/03/2021,22000647,WAS,4,72.563368779047,BKN,16,74.28787448526155,106,113
21/03/2021,22000648,TOR,26,73.80696635550319,CLE,14,74.99837008852089,105,116
21/03/2021,22000649,CHI,11,73.89649615338385,DET,23,73.04395749103556,100,86
21/03/2021,22000650,PHI,15,71.08515443175374,NYK,8,66.01210684639145,101,100
21/03/2021,22000651,LAL,27,82.80526052679225,PHX,7,73.10777751310908,94,111
21/03/2021,22000652,DAL,5,69.96559522091194,POR,2,77.22528492784927,132,92
22/03/2021,22000653,SAC,13,79.2718914478331,CLE,14,74.99837008852089,119,105
22/03/2021,22000654,OKC,29,68.15407604998519,MIN,19,73.8313778938815,112,103
22/03/2021,22000655,CHA,17,72.33178577833694,SAS,20,73.60057038007066,100,97
22/03/2021,22000656,UTA,18,75.41477963510411,CHI,11,73.89649615338385,120,95
22/03/2021,22000657,TOR,26,73.80696635550319,HOU,28,67.11216297865707,99,117
22/03/2021,22000658,BOS,9,80.30305223970615,MEM,24,76.88531242671819,126,132
22/03/2021,22000659,IND,22,74.11715550732261,MIL,6,73.42037428265223,113,140
22/03/2021,22000660,ATL,12,74.17567747459759,LAC,21,77.63737654160774,110,119
23/03/2021,22000661,DEN,3,66.69289636052375,ORL,30,67.97746133386337,110,99
23/03/2021,22000662,WAS,4,72.563368779047,NYK,8,66.01210684639145,113,131
23/03/2021,22000663,LAL,27,82.80526052679225,NOP,10,64.01541799635001,111,128
23/03/2021,22000664,PHX,7,73.10777751310908,MIA,25,79.33189962393347,110,100
23/03/2021,22000665,PHI,15,71.08515443175374,GSW,1,85.10087095120355,108,98
23/03/2021,22000666,BKN,16,74.28787448526155,POR,2,77.22528492784927,116,112
24/03/2021,22000667,DET,23,73.04395749103556,IND,22,74.11715550732261,111,116
24/03/2021,22000668,DEN,3,66.69289636052375,TOR,26,73.80696635550319,111,135
24/03/2021,22000669,BOS,9,80.30305223970615,MIL,6,73.42037428265223,119,121
24/03/2021,22000670,PHX,7,73.10777751310908,ORL,30,67.97746133386337,111,112
24/03/2021,22000671,CLE,14,74.99837008852089,CHI,11,73.89649615338385,103,94
24/03/2021,22000672,CHA,17,72.33178577833694,HOU,28,67.11216297865707,122,97
24/03/2021,22000673,DAL,5,69.96559522091194,MIN,19,73.8313778938815,128,108
24/03/2021,22000674,MEM,24,76.88531242671819,OKC,29,68.15407604998519,116,107
24/03/2021,22000675,LAC,21,77.63737654160774,SAS,20,73.60057038007066,134,101
24/03/2021,22000676,BKN,16,74.28787448526155,UTA,18,75.41477963510411,88,118
24/03/2021,22000677,ATL,12,74.17567747459759,SAC,13,79.2718914478331,108,110
25/03/2021,22000678,POR,2,77.22528492784927,MIA,25,79.33189962393347,125,122
25/03/2021,22000679,WAS,4,72.563368779047,NYK,8,66.01210684639145,102,106
25/03/2021,22000680,LAC,21,77.63737654160774,SAS,20,73.60057038007066,98,85
25/03/2021,22000681,PHI,15,71.08515443175374,LAL,27,82.80526052679225,109,101
25/03/2021,22000682,GSW,1,85.10087095120355,SAC,13,79.2718914478331,119,141
26/03/2021,22000683,BKN,16,74.28787448526155,DET,23,73.04395749103556,113,111
26/03/2021,22000684,PHX,7,73.10777751310908,TOR,26,73.80696635550319,104,100
26/03/2021,22000685,BOS,9,80.30305223970615,MIL,6,73.42037428265223,122,114
26/03/2021,22000686,MIA,25,79.33189962393347,CHA,17,72.33178577833694,105,110
26/03/2021,22000687,POR,2,77.22528492784927,ORL,30,67.97746133386337,112,105
26/03/2021,22000688,HOU,28,67.11216297865707,MIN,19,73.8313778938815,101,107
26/03/2021,22000689,DEN,3,66.69289636052375,NOP,10,64.01541799635001,113,108
26/03/2021,22000690,IND,22,74.11715550732261,DAL,5,69.96559522091194,109,94
26/03/2021,22000691,MEM,24,76.88531242671819,UTA,18,75.41477963510411,114,117
26/03/2021,22000692,ATL,12,74.17567747459759,GSW,1,85.10087095120355,124,108
26/03/2021,22000693,CLE,14,74.99837008852089,LAL,27,82.80526052679225,86,100
27/03/2021,22000694,DET,23,73.04395749103556,WAS,4,72.563368779047,92,106
27/03/2021,22000695,NYK,8,66.01210684639145,MIL,6,73.42037428265223,102,96
27/03/2021,22000696,HOU,28,67.11216297865707,MIN,19,73.8313778938815,129,107
27/03/2021,22000697,CHI,11,73.89649615338385,SAS,20,73.60057038007066,104,120
27/03/2021,22000698,DAL,5,69.96559522091194,NOP,10,64.01541799635001,103,112
27/03/2021,22000699,BOS,9,80.30305223970615,OKC,29,68.15407604998519,111,94
27/03/2021,22000700,MEM,24,76.88531242671819,UTA,18,75.41477963510411,110,126
27/03/2021,22000701,PHI,15,71.08515443175374,LAC,21,77.63737654160774,112,122
27/03/2021,22000702,CLE,14,74.99837008852089,SAC,13,79.2718914478331,98,100
28/03/2021,22000703,PHX,7,73.10777751310908,CHA,17,72.33178577833694,101,97
28/03/2021,22000704,POR,2,77.22528492784927,TOR,26,73.80696635550319,122,117
28/03/2021,22000705,ATL,12,74.17567747459759,DEN,3,66.69289636052375,102,126
28/03/2021,22000706,ORL,30,67.97746133386337,LAL,27,82.80526052679225,93,96
29/03/2021,22000707,IND,22,74.11715550732261,WAS,4,72.563368779047,124,132
29/03/2021,22000708,NOP,10,64.01541799635001,BOS,9,80.30305223970615,115,109
29/03/2021,22000709,MIN,19,73.8313778938815,BKN,16,74.28787448526155,107,112
29/03/2021,22000710,MIA,25,79.33189962393347,NYK,8,66.01210684639145,98,88
29/03/2021,22000711,TOR,26,73.80696635550319,DET,23,73.04395749103556,104,118
29/03/2021,22000712,MEM,24,76.88531242671819,HOU,28,67.11216297865707,120,110
29/03/2021,22000713,DAL,5,69.96559522091194,OKC,29,68.15407604998519,127,106
29/03/2021,22000714,SAC,13,79.2718914478331,SAS,20,73.60057038007066,132,115
29/03/2021,22000715,CLE,14,74.99837008852089,UTA,18,75.41477963510411,75,114
29/03/2021,22000716,CHI,11,73.89649615338385,GSW,1,85.10087095120355,102,116
29/03/2021,22000717,MIL,6,73.42037428265223,LAC,21,77.63737654160774,105,129
30/03/2021,22000718,CHA,17,72.33178577833694,WAS,4,72.563368779047,114,104
30/03/2021,22000719,PHI,15,71.08515443175374,DEN,3,66.69289636052375,95,104
30/03/2021,22000171,ATL,12,74.17567747459759,PHX,7,73.10777751310908,110,117
30/03/2021,22000720,ORL,30,67.97746133386337,LAC,21,77.63737654160774,103,96
31/03/2021,22000721,POR,2,77.22528492784927,DET,23,73.04395749103556,124,101
31/03/2021,22000722,MIA,25,79.33189962393347,IND,22,74.11715550732261,92,87
31/03/2021,22000723,DAL,5,69.96559522091194,BOS,9,80.30305223970615,113,108
31/03/2021,22000724,HOU,28,67.11216297865707,BKN,16,74.28787448526155,108,120
31/03/2021,22000725,UTA,18,75.41477963510411,MEM,24,76.88531242671819,111,107
31/03/2021,22000726,NYK,8,66.01210684639145,MIN,19,73.8313778938815,101,102
31/03/2021,22000727,TOR,26,73.80696635550319,OKC,29,68.15407604998519,103,113
31/03/2021,22000728,SAC,13,79.2718914478331,SAS,20,73.60057038007066,106,120
31/03/2021,22000729,MIL,6,73.42037428265223,LAL,27,82.80526052679225,112,97
31/03/2021,22000730,CHI,11,73.89649615338385,PHX,7,73.10777751310908,116,121
01/04/2021,22000179,WAS,4,72.563368779047,DET,23,73.04395749103556,91,120
01/04/2021,22000731,PHI,15,71.08515443175374,CLE,14,74.99837008852089,114,94
01/04/2021,22000732,CHA,17,72.33178577833694,BKN,16,74.28787448526155,89,111
01/04/2021,22000733,GSW,1,85.10087095120355,MIA,25,79.33189962393347,109,116
01/04/2021,22000734,ORL,30,67.97746133386337,NOP,10,64.01541799635001,115,110
01/04/2021,22000735,ATL,12,74.17567747459759,SAS,20,73.60057038007066,134,129
01/04/2021,22000736,DEN,3,66.69289636052375,LAC,21,77.63737654160774,101,94
02/04/2021,22000737,GSW,1,85.10087095120355,TOR,26,73.80696635550319,77,130
02/04/2021,22000738,HOU,28,67.11216297865707,BOS,9,80.30305223970615,102,118
02/04/2021,22000739,DAL,5,69.96559522091194,NYK,8,66.01210684639145,99,86
02/04/2021,22000740,CHA,17,72.33178577833694,IND,22,74.11715550732261,114,97
02/04/2021,22000741,MIN,19,73.8313778938815,MEM,24,76.88531242671819,108,120
02/04/2021,22000742,ATL,12,74.17567747459759,NOP,10,64.01541799635001,126,103
02/04/2021,22000743,CHI,11,73.89649615338385,UTA,18,75.41477963510411,106,113
02/04/2021,22000744,OKC,29,68.15407604998519,PHX,7,73.10777751310908,103,140
02/04/2021,22000745,MIL,6,73.42037428265223,POR,2,77.22528492784927,127,109
02/04/2021,22000746,LAL,27,82.80526052679225,SAC,13,79.2718914478331,115,94
03/04/2021,22000747,DAL,5,69.96559522091194,WAS,4,72.563368779047,109,87
03/04/2021,22000748,NYK,8,66.01210684639145,DET,23,73.04395749103556,125,81
03/04/2021,22000749,CLE,14,74.99837008852089,MIA,25,79.33189962393347,101,115
03/04/2021,22000750,MIN,19,73.8313778938815,PHI,15,71.08515443175374,113,122
03/04/2021,22000751,IND,22,74.11715550732261,SAS,20,73.60057038007066,139,133
03/04/2021,22000752,ORL,30,67.97746133386337,UTA,18,75.41477963510411,91,137
03/04/2021,22000753,OKC,29,68.15407604998519,POR,2,77.22528492784927,85,133
03/04/2021,22000754,MIL,6,73.42037428265223,SAC,13,79.2718914478331,129,128
04/04/2021,22000755,BKN,16,74.28787448526155,CHI,11,73.89649615338385,107,115
04/04/2021,22000756,LAL,27,82.80526052679225,LAC,21,77.63737654160774,86,104
04/04/2021,22000757,CHA,17,72.33178577833694,BOS,9,80.30305223970615,86,116
04/04/2021,22000758,MEM,24,76.88531242671819,PHI,15,71.08515443175374,116,100
04/04/2021,22000759,GSW,1,85.10087095120355,ATL,12,74.17567747459759,111,117
04/04/2021,22000760,NOP,10,64.01541799635001,HOU,28,67.11216297865707,122,115
04/04/2021,22000761,ORL,30,67.97746133386337,DEN,3,66.69289636052375,109,119
05/04/2021,22000762,NYK,8,66.01210684639145,BKN,16,74.28787448526155,112,114
05/04/2021,22000763,WAS,4,72.563368779047,TOR,26,73.80696635550319,101,103
05/04/2021,22000764,UTA,18,75.41477963510411,DAL,5,69.96559522091194,103,111
05/04/2021,22000765,SAC,13,79.2718914478331,MIN,19,73.8313778938815,106,116
05/04/2021,22000766,DET,23,73.04395749103556,OKC,29,68.15407604998519,132,108
05/04/2021,22000767,CLE,14,74.99837008852089,SAS,20,73.60057038007066,125,101
05/04/2021,22000768,PHX,7,73.10777751310908,HOU,28,67.11216297865707,133,130
06/04/2021,22000769,CHI,11,73.89649615338385,IND,22,74.11715550732261,113,97
06/04/2021,22000770,NOP,10,64.01541799635001,ATL,12,74.17567747459759,107,123
06/04/2021,22000771,PHI,15,71.08515443175374,BOS,9,80.30305223970615,106,96
06/04/2021,22000772,LAL,27,82.80526052679225,TOR,26,73.80696635550319,110,101
06/04/2021,22000773,MEM,24,76.88531242671819,MIA,25,79.33189962393347,124,112
06/04/2021,22000321,DET,23,73.04395749103556,DEN,3,66.69289636052375,119,134
06/04/2021,22000774,MIL,6,73.42037428265223,GSW,1,85.10087095120355,121,122
06/04/2021,22000775,POR,2,77.22528492784927,LAC,21,77.63737654160774,116,133
07/04/2021,22000776,MIN,19,73.8313778938815,IND,22,74.11715550732261,137,141
07/04/2021,22000777,WAS,4,72.563368779047,ORL,30,67.97746133386337,131,116
07/04/2021,22000778,NYK,8,66.01210684639145,BOS,9,80.30305223970615,99,101
07/04/2021,22000779,NOP,10,64.01541799635001,BKN,16,74.28787448526155,111,139
07/04/2021,22000456,DAL,5,69.96559522091194,HOU,28,67.11216297865707,93,102
07/04/2021,22000780,MEM,24,76.88531242671819,ATL,12,74.17567747459759,131,113
07/04/2021,22000781,CHA,17,72.33178577833694,OKC,29,68.15407604998519,113,102
07/04/2021,22000782,SAS,20,73.60057038007066,DEN,3,66.69289636052375,96,106
07/04/2021,22000783,UTA,18,75.41477963510411,PHX,7,73.10777751310908,113,117
08/04/2021,22000523,CHI,11,73.89649615338385,TOR,26,73.80696635550319,122,113
08/04/2021,22000784,LAL,27,82.80526052679225,MIA,25,79.33189962393347,104,110
08/04/2021,22000785,CLE,14,74.99837008852089,OKC,29,68.15407604998519,129,102
08/04/2021,22000786,MIL,6,73.42037428265223,DAL,5,69.96559522091194,101,116
08/04/2021,22000787,POR,2,77.22528492784927,UTA,18,75.41477963510411,103,122
08/04/2021,22000788,PHX,7,73.10777751310908,LAC,21,77.63737654160774,103,113
08/04/2021,22000789,DET,23,73.04395749103556,SAC,13,79.2718914478331,113,101
09/04/2021,22000790,IND,22,74.11715550732261,ORL,30,67.97746133386337,111,106
09/04/2021,22000792,MIN,19,73.8313778938815,BOS,9,80.30305223970615,136,145
09/04/2021,22000793,MEM,24,76.88531242671819,NYK,8,66.01210684639145,129,133
09/04/2021,22000791,CHI,11,73.89649615338385,ATL,12,74.17567747459759,108,120
09/04/2021,22000795,PHI,15,71.08515443175374,NOP,10,64.01541799635001,94,101
09/04/2021,22000796,CHA,17,72.33178577833694,MIL,6,73.42037428265223,127,119
09/04/2021,22000797,SAS,20,73.60057038007066,DEN,3,66.69289636052375,119,121
09/04/2021,22000798,WAS,4,72.563368779047,GSW,1,85.10087095120355,110,107
09/04/2021,22000799,HOU,28,67.11216297865707,LAC,21,77.63737654160774,109,126
10/04/2021,22000794,TOR,26,73.80696635550319,CLE,14,74.99837008852089,135,115
10/04/2021,22000800,LAL,27,82.80526052679225,BKN,16,74.28787448526155,126,101
10/04/2021,22000199,PHI,15,71.08515443175374,OKC,29,68.15407604998519,117,93
10/04/2021,22000801,SAC,13,79.2718914478331,UTA,18,75.41477963510411,112,128
10/04/2021,22000802,HOU,28,67.11216297865707,GSW,1,85.10087095120355,109,125
10/04/2021,22000803,WAS,4,72.563368779047,PHX,7,73.10777751310908,106,134
10/04/2021,22000804,DET,23,73.04395749103556,POR,2,77.22528492784927,103,118
11/04/2021,22000805,ATL,12,74.17567747459759,CHA,17,72.33178577833694,105,101
11/04/2021,22000806,BOS,9,80.30305223970615,DEN,3,66.69289636052375,105,87
11/04/2021,22000807,NOP,10,64.01541799635001,CLE,14,74.99837008852089,116,109
11/04/2021,22000808,MIL,6,73.42037428265223,ORL,30,67.97746133386337,124,87
11/04/2021,22000809,TOR,26,73.80696635550319,NYK,8,66.01210684639145,96,102
11/04/2021,22000810,SAS,20,73.60057038007066,DAL,5,69.96559522091194,119,117
11/04/2021,22000811,IND,22,74.11715550732261,MEM,24,76.88531242671819,132,125
11/04/2021,22000812,CHI,11,73.89649615338385,MIN,19,73.8313778938815,117,121
11/04/2021,22000813,DET,23,73.04395749103556,LAC,21,77.63737654160774,124,131
11/04/2021,22000814,MIA,25,79.33189962393347,POR,2,77.22528492784927,107,98
12/04/2021,22000815,LAL,27,82.80526052679225,NYK,8,66.01210684639145,96,111
12/04/2021,22000818,PHI,15,71.08515443175374,DAL,5,69.96559522091194,113,95
12/04/2021,22000816,SAS,20,73.60057038007066,ORL,30,67.97746133386337,120,97
12/04/2021,22000278,CHI,11,73.89649615338385,MEM,24,76.88531242671819,90,101
12/04/2021,22000819,SAC,13,79.2718914478331,NOP,10,64.01541799635001,110,117
12/04/2021,22000820,WAS,4,72.563368779047,UTA,18,75.41477963510411,125,121
12/04/2021,22000821,DEN,3,66.69289636052375,GSW,1,85.10087095120355,107,116
12/04/2021,22000822,HOU,28,67.11216297865707,PHX,7,73.10777751310908,120,126
13/04/2021,22000817,BKN,16,74.28787448526155,MIN,19,73.8313778938815,127,97
13/04/2021,22000823,LAC,21,77.63737654160774,IND,22,74.11715550732261,126,115
13/04/2021,22000824,ATL,12,74.17567747459759,TOR,26,73.80696635550319,108,103
13/04/2021,22000825,LAL,27,82.80526052679225,CHA,17,72.33178577833694,101,93
13/04/2021,22000826,OKC,29,68.15407604998519,UTA,18,75.41477963510411,96,106
13/04/2021,22000827,MIA,25,79.33189962393347,PHX,7,73.10777751310908,86,106
13/04/2021,22000828,BOS,9,80.30305223970615,POR,2,77.22528492784927,116,115
14/04/2021,22000834,MIL,6,73.42037428265223,MIN,19,73.8313778938815,130,105
14/04/2021,22000829,CLE,14,74.99837008852089,CHA,17,72.33178577833694,103,90
14/04/2021,22000830,BKN,16,74.28787448526155,PHI,15,71.08515443175374,117,123
14/04/2021,22000831,SAS,20,73.60057038007066,TOR,26,73.80696635550319,112,117
14/04/2021,22000832,LAC,21,77.63737654160774,DET,23,73.04395749103556,100,98
14/04/2021,22000833,ORL,30,67.97746133386337,CHI,11,73.89649615338385,115,106
14/04/2021,22000835,NYK,8,66.01210684639145,NOP,10,64.01541799635001,116,106
14/04/2021,22000461,IND,22,74.11715550732261,HOU,28,67.11216297865707,132,124
14/04/2021,22000836,GSW,1,85.10087095120355,OKC,29,68.15407604998519,147,109
14/04/2021,22000837,DAL,5,69.96559522091194,MEM,24,76.88531242671819,114,113
14/04/2021,22000838,MIA,25,79.33189962393347,DEN,3,66.69289636052375,106,123
14/04/2021,22000839,WAS,4,72.563368779047,SAC,13,79.2718914478331,123,111
15/04/2021,22000840,MIL,6,73.42037428265223,ATL,12,74.17567747459759,120,109
15/04/2021,22000841,GSW,1,85.10087095120355,CLE,14,74.99837008852089,119,101
15/04/2021,22000842,BOS,9,80.30305223970615,LAL,27,82.80526052679225,121,113
15/04/2021,22000843,SAC,13,79.2718914478331,PHX,7,73.10777751310908,114,122
16/04/2021,22000844,IND,22,74.11715550732261,UTA,18,75.41477963510411,111,119
16/04/2021,22000845,OKC,29,68.15407604998519,DET,23,73.04395749103556,104,110
16/04/2021,22000846,LAC,21,77.63737654160774,PHI,15,71.08515443175374,103,106
16/04/2021,22000847,NOP,10,64.01541799635001,WAS,4,72.563368779047,115,117
16/04/2021,22000848,CHA,17,72.33178577833694,BKN,16,74.28787448526155,115,130
16/04/2021,22000849,ORL,30,67.97746133386337,TOR,26,73.80696635550319,102,113
16/04/2021,22000850,MEM,24,76.88531242671819,CHI,11,73.89649615338385,126,115
16/04/2021,22000851,DEN,3,66.69289636052375,HOU,28,67.11216297865707,128,99
16/04/2021,22000852,MIA,25,79.33189962393347,MIN,19,73.8313778938815,111,119
16/04/2021,22000853,POR,2,77.22528492784927,SAS,20,73.60057038007066,107,106
16/04/2021,22000854,NYK,8,66.01210684639145,DAL,5,69.96559522091194,117,109
17/04/2021,22000855,UTA,18,75.41477963510411,LAL,27,82.80526052679225,115,127
17/04/2021,22000856,DET,23,73.04395749103556,WAS,4,72.563368779047,100,121
17/04/2021,22000857,CLE,14,74.99837008852089,CHI,11,73.89649615338385,96,106
17/04/2021,22000858,GSW,1,85.10087095120355,BOS,9,80.30305223970615,114,119
17/04/2021,22000859,MEM,24,76.88531242671819,MIL,6,73.42037428265223,128,115
17/04/2021,22000860,SAS,20,73.60057038007066,PHX,7,73.10777751310908,111,85
18/04/2021,22000861,IND,22,74.11715550732261,ATL,12,74.17567747459759,117,129
18/04/2021,22000862,NOP,10,64.01541799635001,NYK,8,66.01210684639145,112,122
18/04/2021,22000863,BKN,16,74.28787448526155,MIA,25,79.33189962393347,107,109
18/04/2021,22000362,POR,2,77.22528492784927,CHA,17,72.33178577833694,101,109
18/04/2021,22000864,HOU,28,67.11216297865707,ORL,30,67.97746133386337,114,110
18/04/2021,22000865,OKC,29,68.15407604998519,TOR,26,73.80696635550319,106,112
18/04/2021,22000866,SAC,13,79.2718914478331,DAL,5,69.96559522091194,121,107
18/04/2021,22000867,MIN,19,73.8313778938815,LAC,21,77.63737654160774,105,124
19/04/2021,22000868,CLE,14,74.99837008852089,DET,23,73.04395749103556,105,109
19/04/2021,22000869,CHI,11,73.89649615338385,BOS,9,80.30305223970615,102,96
19/04/2021,22000870,GSW,1,85.10087095120355,PHI,15,71.08515443175374,107,96
19/04/2021,22000473,SAS,20,73.60057038007066,IND,22,74.11715550732261,109,94
19/04/2021,22000871,HOU,28,67.11216297865707,MIA,25,79.33189962393347,91,113
19/04/2021,22000872,OKC,29,68.15407604998519,WAS,4,72.563368779047,107,119
19/04/2021,22000873,PHX,7,73.10777751310908,MIL,6,73.42037428265223,128,127
19/04/2021,22000874,MEM,24,76.88531242671819,DEN,3,66.69289636052375,137,139
19/04/2021,22000875,UTA,18,75.41477963510411,LAL,27,82.80526052679225,111,97
20/04/2021,22000876,ORL,30,67.97746133386337,ATL,12,74.17567747459759,96,112
20/04/2021,22000877,CHA,17,72.33178577833694,NYK,8,66.01210684639145,97,109
20/04/2021,22000878,BKN,16,74.28787448526155,NOP,10,64.01541799635001,134,129
20/04/2021,22000879,LAC,21,77.63737654160774,POR,2,77.22528492784927,113,112
20/04/2021,22000880,MIN,19,73.8313778938815,SAC,13,79.2718914478331,134,120
21/04/2021,22000881,CHI,11,73.89649615338385,CLE,14,74.99837008852089,105,121
21/04/2021,22000882,OKC,29,68.15407604998519,IND,22,74.11715550732261,116,122
21/04/2021,22000883,PHX,7,73.10777751310908,PHI,15,71.08515443175374,116,113
21/04/2021,22000884,BKN,16,74.28787448526155,TOR,26,73.80696635550319,103,114
21/04/2021,22000885,GSW,1,85.10087095120355,WAS,4,72.563368779047,114,118
21/04/2021,22000886,ATL,12,74.17567747459759,NYK,8,66.01210684639145,127,137
21/04/2021,22000887,UTA,18,75.41477963510411,HOU,28,67.11216297865707,112,89
21/04/2021,22000442,DET,23,73.04395749103556,DAL,5,69.96559522091194,117,127
21/04/2021,22000888,MIA,25,79.33189962393347,SAS,20,73.60057038007066,107,87
21/04/2021,22000889,MEM,24,76.88531242671819,LAC,21,77.63737654160774,105,117
21/04/2021,22000890,DEN,3,66.69289636052375,POR,2,77.22528492784927,106,105
21/04/2021,22000891,MIN,19,73.8313778938815,SAC,13,79.2718914478331,125,128
22/04/2021,22000892,PHX,7,73.10777751310908,BOS,9,80.30305223970615,86,99
22/04/2021,22000893,NOP,10,64.01541799635001,ORL,30,67.97746133386337,135,100
22/04/2021,22000894,PHI,15,71.08515443175374,MIL,6,73.42037428265223,117,124
22/04/2021,22000895,DET,23,73.04395749103556,SAS,20,73.60057038007066,91,106
22/04/2021,22000896,CHA,17,72.33178577833694,CHI,11,73.89649615338385,91,108
22/04/2021,22000897,LAL,27,82.80526052679225,DAL,5,69.96559522091194,110,115
23/04/2021,22000898,MIA,25,79.33189962393347,ATL,12,74.17567747459759,103,118
23/04/2021,22000899,BOS,9,80.30305223970615,BKN,16,74.28787448526155,104,109
23/04/2021,22000900,CLE,14,74.99837008852089,CHA,17,72.33178577833694,102,108
23/04/2021,22000901,LAC,21,77.63737654160774,HOU,28,67.11216297865707,109,104
23/04/2021,22000902,WAS,4,72.563368779047,OKC,29,68.15407604998519,129,109
23/04/2021,22000225,MEM,24,76.88531242671819,POR,2,77.22528492784927,130,128
23/04/2021,22000903,DEN,3,66.69289636052375,GSW,1,85.10087095120355,97,118
24/04/2021,22000904,TOR,26,73.80696635550319,NYK,8,66.01210684639145,103,120
24/04/2021,22000905,PHI,15,71.08515443175374,MIL,6,73.42037428265223,94,132
24/04/2021,22000906,DET,23,73.04395749103556,IND,22,74.11715550732261,109,115
24/04/2021,22000264,SAS,20,73.60057038007066,NOP,10,64.01541799635001,110,108
